"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CCDC24",0.959532497999996,8.72735999933333,6.40880172090761,2.11580751342977e-05,0.0123419804369189,3.0218701957683
"IL19",2.79915850825,6.94297986479167,6.40603085058271,2.12517958448883e-05,0.0123419804369189,3.017876092098
"TNFRSF6B",1.34749765533333,6.90592359383333,6.31459265522442,2.46033985663767e-05,0.0137957194513052,2.88536578831979
"PRRX2",2.2245595555,7.81558935075,6.25464649731388,2.70995335137443e-05,0.0139832552286931,2.79774881442806
"FAM3D",1.04214652833333,11.7178631841667,6.24834706977278,2.73769074356948e-05,0.0139832552286931,2.78850734527835
"TTK",0.735223415999995,8.88449771766667,6.24517679016599,2.75176291321677e-05,0.0139832552286931,2.7838539742923
"FANCI",0.874905333666666,7.92230775016667,6.1724725852512,3.0962788476855e-05,0.0152571485885497,2.67668473899815
"TNFAIP6",1.291924367,6.47298112683333,6.1489680613778,3.21713963361897e-05,0.0153864434065524,2.64185217950814
"DOCK8-AS1",-1.03673038283334,6.85632666591667,-6.12030397147571,3.37128352966622e-05,0.0155358349754951,2.59925046756647
"KYNU",2.1700306395,9.57684950825,6.10806363258653,3.43945673155294e-05,0.0155358349754951,2.58101722720299
"SPINK2",-1.115707684,6.345614377,-6.07287028733063,3.64366786940001e-05,0.0157737706921257,2.52845589229438
"TSPAN7",-1.18825699716667,8.15741010308333,-6.0613323649442,3.71336119519358e-05,0.0157737706921257,2.51117965715453
"CENPJ",0.702172360166665,7.44012487208333,6.04388488586459,3.82142509328789e-05,0.0157737706921257,2.48501321556559
"SMA4",-0.890646120500005,8.19934009491667,-6.03462005467624,3.88014776265314e-05,0.0157737706921257,2.47109816457945
"GRK5",-0.656817570666668,7.81076323233333,-5.99036269482188,4.17404360244345e-05,0.0165546641510568,2.40443243024776
"FPR1",1.5932455615,6.66359229475,5.87706723809382,5.03812369961058e-05,0.0195059355903256,2.23230770222139
"BPIFB1",4.03050649799999,11.177056816,5.83983394869622,5.36157241680979e-05,0.0202754718766846,2.17528131217791
"PDZK1IP1",1.74808340666666,9.70434278633333,5.80008907966122,5.73100826146535e-05,0.0211799830317473,2.11415782451358
"GNA15",1.65929217683333,7.74823308491667,5.75279798381227,6.20567518755767e-05,0.0224245520499723,2.04109272322563
"FCGR3B",1.28814824066666,6.75638830516667,5.70643945197155,6.71115047243487e-05,0.0237239169200573,1.96911442506875
"E2F8",1.127780633,7.88433411733333,5.66657683990778,7.18031613578522e-05,0.0248423661029795,1.9069423560845
"SOD2",0.879465773916666,7.50387464920833,5.64219232430555,7.48415269186395e-05,0.0253541264421666,1.86878365091639
"CARD9",0.999157589499999,6.43091320191667,5.59958556822964,8.04782264044205e-05,0.0262509916735995,1.80187824106664
"IQGAP3",0.817021403833335,10.2562937214167,5.59784574747289,8.0717642437733e-05,0.0262509916735995,1.79913996032257
"DBP",-1.63795509616667,8.06985558941667,-5.56840728178199,8.4883774978717e-05,0.0270646091162533,1.75273306167214
"PBK",1.37199133283333,8.73602896525,5.54419739887805,8.84785814700062e-05,0.0273371924674034,1.71446382834995
"PPP1R36",-0.841833348333334,7.84637754266667,-5.54011047076663,8.91009901465088e-05,0.0273371924674034,1.70799420065036
"KIF20B",0.61031373883333,8.87157626541667,5.49047917876364,9.70361156878016e-05,0.028496299918568,1.62921353399002
"GUSBP2",-1.18172531533334,8.08627797416667,-5.49014758011413,9.70915529218374e-05,0.028496299918568,1.62868585314819
"SYT17",-1.05841945483333,7.09693738258333,-5.48393577337273,9.81362029050985e-05,0.028496299918568,1.61879760408344
"MTFR2",0.808053315833335,7.30848075891667,5.45472112639916,0.000103209415435533,0.0294436544631087,1.5722096122079
"ACSS1",-1.01696619716667,9.58807411975,-5.37297538768799,0.000118916392073668,0.0330336124541475,1.44112928103447
"SAA1",1.92877681958333,5.57823531604167,5.35767041976293,0.000122125038083198,0.0330336124541475,1.41646987683987
"MLKL",0.682107913999994,9.66707378216667,5.35242303288647,0.00012324586449326,0.0330336124541475,1.40800676283077
"HPS1",0.736312455833329,7.66607212108333,5.33264362562522,0.000127568266837116,0.0330336124541475,1.37606705316005
"SCGB3A1",2.193094828,6.422714835,5.32974448677787,0.00012821500734197,0.0330336124541475,1.37138036161194
"HSD17B4",0.603797171666663,11.3048282925,5.32176158156805,0.000130013602918974,0.0330336124541475,1.35846852581905
"GLDN",-2.34531044216667,8.56984928891667,-5.3084344798684,0.000133075258606531,0.0332913350800123,1.33689050317616
"KIF2C",0.987683388499998,7.54381940041667,5.23630509174487,0.000151004403834243,0.0368790286616506,1.21962347048268
"POLQ",1.08717525016667,7.47602163358333,5.23274482596949,0.00015195221206141,0.0368790286616506,1.21381426706075
"LILRB3",1.66844196633333,6.06564012266667,5.1823897981294,0.000166043145995579,0.038571822814773,1.13144125349407
"FCN1",1.22256196383333,6.49188623591667,5.15195662007525,0.000175214407826408,0.0399235426473481,1.08146811917192
"RECQL4",0.872875432999998,5.77714706833333,5.14695240780892,0.00017677234306679,0.0399235426473481,1.0732373202607
"GBP6",1.95790481433333,5.89316887333333,5.10291402338929,0.000191121656594711,0.0425165472445134,1.00063957187837
"PPIL6",-0.638948669500003,6.42754342975,-5.09599907925825,0.00019348284214341,0.0425165472445134,0.989213462739669
"TMPRSS6",-1.228952445,6.02248471283333,-5.08431317984947,0.000197542482850602,0.0427941382007641,0.969887491645398
"TPSAB1",-1.31869477200001,10.711803214,-5.07679853262497,0.000200199858618122,0.0427941382007641,0.957448986677571
"MT1E",-1.12555455116667,6.25140526341667,-5.06998583615119,0.000202641205427639,0.0427941382007641,0.946165020823404
"PARPBP",0.88434176433333,9.22815263566667,5.04541962644369,0.000211705280791923,0.0434579192482215,0.905417736482407
"MS4A6A",1.03889146491666,9.06987017679167,5.03169285121147,0.000216952968123755,0.0434579192482215,0.882610148565608
"NUSAP1",0.894812074833327,10.2421777275833,5.02977627852264,0.000217696373915395,0.0434579192482215,0.879423447061455
"CISH",-0.746671475833335,6.82567976741667,-5.02952551512747,0.000217793836845021,0.0434579192482215,0.879006460117576
"TROAP",0.778041873666663,7.47288398116667,5.02605597155966,0.000219147000698245,0.0434579192482215,0.873236097532744
"TACC3",0.849152309666664,8.4790445875,4.99200949625925,0.000232899448823131,0.0455733872344567,0.816516821433141
"MSTO1",0.772276164499999,8.81789990891667,4.98381579384009,0.000236341380560858,0.0455733872344567,0.802840988373105
"S100A9",1.65913848516666,6.13356009791667,4.97938975789564,0.000238222613303537,0.0455733872344567,0.795449517506776
"SLC2A6",1.45407925349999,7.38226327808333,4.97259657522738,0.000241140348882084,0.0455951536415299,0.784099299234788
"SERPINB7",3.21023622766667,8.02905115783333,4.95523984482966,0.0002487653891426,0.0460071506899177,0.755068420920793
"F13A1",1.09176745266666,7.637541179,4.94966048678154,0.000251269425714402,0.0460071506899177,0.745726996270968
"CCL3",1.05635711483334,5.76987895475,4.94846985883027,0.000251807171231946,0.0460071506899177,0.743732957994602
"CDCA5",1.29731408533333,9.22671821283333,4.91322803208211,0.000268278494563735,0.0484719622233434,0.684617044640755
"BIRC3",1.79491431883333,10.5986388355833,4.87616861544172,0.000286812659096629,0.0500896573744708,0.622258057692978
"GMPPB",0.773134187833328,7.09207562483333,4.87424783750996,0.000287808834786608,0.0500896573744708,0.619020621402233
"IGF2BP2",-0.723753253500004,10.1795073615833,-4.86479756978227,0.000292762682267473,0.0501117260668566,0.603084666756449
"HAVCR2",1.1463601425,8.38253429841667,4.844212664778,0.000303862534099176,0.0512283474470334,0.568328244035324
"RFC4",0.729871802333328,9.4320753715,4.84108493903601,0.000305586968966376,0.0512283474470334,0.563041978855009
"MIS18A",0.804971836999993,8.65159781233333,4.83444814369628,0.000309279852501318,0.051318364097183,0.551820327053076
"GSTM1",-1.65533880683334,8.52692179791667,-4.80491952787766,0.000326281099778821,0.0535924945808425,0.501817130801919
"DEGS2",-0.668482797000003,8.42868921,-4.79439390104483,0.00033257352049128,0.053701154972619,0.483963569052129
"ACTN1",0.789714970333332,10.4686337531667,4.78365947919438,0.000339120661587474,0.053701154972619,0.465739877441564
"CAPN2",0.649167537499997,8.96801406841667,4.78342219523192,0.000339266888453249,0.053701154972619,0.465336861693464
"CDCA2",0.702749919,7.00959761466667,4.77858217370033,0.000342263893426624,0.053701154972619,0.457114597866027
"JSRP1",1.90300307716666,8.80040584625,4.77667096088877,0.000343454899277558,0.053701154972619,0.453866916935031
"SH3BP2",-0.675982414000002,6.22442702883333,-4.7549508968482,0.000357296390226368,0.054953986486419,0.416922864855109
"NFKBIZ",0.998358172249996,8.46186914420833,4.74340655445782,0.000364887642528408,0.054953986486419,0.397260326971654
"STIL",0.956718798499997,9.01937566791667,4.73621179610434,0.000369703206982059,0.054953986486419,0.384996801076134
"CENPE",0.76878959983333,7.89514757058333,4.73319116329225,0.000371744573735077,0.054953986486419,0.379845988598396
"SGO1",0.965497310666667,6.81845822583333,4.71006539314328,0.000387765833877749,0.0568059479701449,0.340370350834674
"HLA-DPA1",1.24492912666666,12.0006445116667,4.6918221597868,0.00040090902642572,0.0571094441758802,0.309177859411553
"OR5D16",-0.671500989833335,4.85425378508333,-4.68998672259494,0.000402256686080233,0.0571094441758802,0.306037114384478
"ZFY",-1.19647753133334,6.14752237016667,-4.68777653004728,0.000403885743818106,0.0571094441758802,0.302254495996037
"PRC1",0.801453776999995,9.93599420983333,4.68285088105111,0.000407540928705123,0.0571295089799484,0.293822160296892
"ADTRP",0.74748650833333,12.5658057258333,4.65758289492382,0.000426838212368148,0.0583433248605652,0.250514095490296
"FANCB",0.704315652999999,6.38553876633333,4.65742256747386,0.000426963634364876,0.0583433248605652,0.250239029753986
"CDK1",1.112986419,9.0434615835,4.64792428323916,0.000434462588479396,0.0588733012605289,0.233937197858482
"C17orf53",0.951549510833332,7.48866637508333,4.64177989353182,0.000439386209812588,0.0590484227914256,0.223385248108708
"CCL13",1.604278807,6.56148160083333,4.634735341417,0.00044510235969576,0.0593263071394488,0.211281272344826
"CEP55",0.981008758833326,9.34514509758333,4.62213709331507,0.000455517818005902,0.060220936899138,0.189618594748529
"LILRA2",1.1466682155,5.08553551858333,4.61323032906705,0.000463033477611751,0.0607208659632636,0.174290838702631
"CCNB2",0.882933186166662,9.93988176191667,4.59902176850974,0.000475289805830207,0.06182950026084,0.149817693417827
"C1orf21",-0.780572214333334,6.52961681516667,-4.58868653680504,0.000484415702730592,0.0621453391290728,0.131999558679773
"SKA3",0.712580244666666,7.30543221266667,4.56619295406417,0.000504909799248362,0.0632734347914634,0.0931725020690752
"HLA-DRB4",1.34217949166666,12.3379110358333,4.56004322443504,0.000510667631651305,0.0632734347914634,0.0825459018089569
"FBXO5",0.8239281885,9.46285406675,4.55877453917122,0.000511863899986279,0.0632734347914634,0.0803530394717802
"FOXO4",-0.71537235566667,10.1542642333333,-4.55405861296177,0.000516336123603359,0.0632734347914634,0.0721999841096093
"PIEZO1",0.684491513166662,9.10354005491667,4.54875965366863,0.000521409523525988,0.0632734347914634,0.0630355816264858
"CENPU",1.22500968983333,8.18520578625,4.52986317224256,0.000539925471151208,0.0650350228621466,0.0303256608570628
"KRT14",-0.618082390333334,4.60624250333333,-4.51405519826963,0.000555937138976291,0.0664712780653931,0.0029274123147518
"RCHY1",-0.642613618666668,6.81122598116667,-4.49793506727819,0.000572771260259451,0.0672490091927834,-0.0250440089885533
"POC1A",0.676700438999998,6.49792619083333,4.49364805657267,0.00057733626289682,0.0672490091927834,-0.0324881994050052
"SHCBP1",0.874727982999999,6.19773471816667,4.49220987180215,0.000578876118818113,0.0672490091927834,-0.0349860481317981
"CCNA2",0.882686957666666,9.3210902015,4.48970915509893,0.000581563738550897,0.0672490091927834,-0.0393299175581774
"CTSK",0.930295726166664,8.54436131658333,4.48522480946909,0.000586415593686021,0.0672490091927834,-0.0471213807094761
"HNRNPU",-0.626256710833336,6.60538314091667,-4.48260538495633,0.000589269029134403,0.0672490091927834,-0.051673725255549
"TK1",1.37839323149999,9.67237328391667,4.48020322352361,0.000591898406679928,0.0672490091927834,-0.0558492257612881
"FNDC4",0.757034821999993,7.150035248,4.47690664513304,0.000595526555793667,0.0672490091927834,-0.0615805783313705
"VNN1",3.15970372283333,7.91115297591667,4.46786059296329,0.00060560099993958,0.0676560368652638,-0.0773146627215002
"PLA2G7",1.771171642,7.13190531916667,4.45980545880749,0.000614720087444228,0.0676560368652638,-0.0913336126208613
"TIMELESS",0.635391073333333,9.05765030366667,4.45799492731299,0.000616789218370561,0.0676560368652638,-0.0944857009796323
"RNASEH2A",0.853307040499999,8.36313739191667,4.45769694684442,0.000617130448559668,0.0676560368652638,-0.0950045153578207
"CBR1",-1.089392771,9.60175893916667,-4.45361213297655,0.000621827855269683,0.0676560368652638,-0.102117677576553
"HLA-DMB",1.33320107099999,11.3818555428333,4.45165221327778,0.0006240947991999,0.0676560368652638,-0.105531335106901
"VNN3",0.751667822166666,5.55744199108333,4.44206646178046,0.000635305792694012,0.06785832627589,-0.122233837117455
"MAP3K6",0.585217350999995,8.76179661766667,4.44185300450144,0.000635557795597658,0.06785832627589,-0.122605897458268
"NDC80",0.884727038333329,8.68009192916667,4.43587858029482,0.000642653111523711,0.06785832627589,-0.133021658776189
"HAPLN3",1.03624006783333,5.60424747858333,4.4123657834206,0.000671381304092059,0.0695371425849743,-0.17405506207306
"FBXO6",0.659901255499999,8.72319500425,4.39611098097869,0.000692014066261367,0.0704767578438905,-0.202460409122964
"SERHL2",0.798170187333332,6.14948620716667,4.39387931272813,0.000694897467706275,0.0704767578438905,-0.20636268105196
"CENPW",1.02896040416667,9.30994747558333,4.3916504037618,0.000697789681622678,0.0704767578438905,-0.210260709051493
"KIF20A",0.747273779499996,7.99022449325,4.37952789640729,0.00071373870764615,0.0712030989265892,-0.231471289967756
"CCNF",0.911733129333329,6.72847504116667,4.37138276658541,0.00072466573745636,0.0718523753462066,-0.245732277651653
"YPEL5",-0.777971981666671,10.9355309975,-4.36729281211444,0.000730217524566411,0.0719640434362086,-0.252896103857025
"HLA-DPB1",1.1423636025,7.64577793441667,4.36068999935247,0.000739273082602198,0.0721631029578649,-0.26446542294405
"BUB1",0.764331672999997,8.70375837416667,4.35935864661393,0.000741112981610199,0.0721631029578649,-0.266798798260381
"DHRS4",-0.610793386500001,8.96162086408333,-4.35613926097902,0.000745581643173869,0.0721660898788707,-0.272442043275795
"CENPM",1.02392907333333,8.93636476866667,4.34965666279399,0.000754664312338532,0.0726129963487388,-0.283808943136624
"PDLIM7",0.704419890999998,6.8932975235,4.32674889757108,0.000787684333212855,0.0753443231904367,-0.32401463329662
"FARP2",-0.682736247333336,7.20773288116667,-4.32081006265166,0.000796485472937289,0.0757406448855746,-0.334447573997996
"CRELD2",1.04229519166667,11.8728042241667,4.31048965925797,0.000812021830102062,0.0767691103447071,-0.352587095687354
"GPNMB",1.47978199516666,7.78984492041667,4.29502010859894,0.000835896950503037,0.0781179328283326,-0.379798990773523
"DEF6",0.66137921483333,8.48294430241667,4.28692381563541,0.000848679607380357,0.0784958095223175,-0.39405132690865
"HLA-DMA",0.981468959999997,12.1169260933333,4.28634892166712,0.000849594888132825,0.0784958095223175,-0.395063615029206
"PTPRN2",-0.781003155500001,8.63821658141667,-4.27959445354405,0.000860425046019721,0.0786032116479027,-0.406959743912705
"CXCL11",1.85077838433333,7.67140558416667,4.2651306431426,0.000884097264327867,0.0796614726916797,-0.432450317892186
"DLGAP5",0.829442337333331,8.91550372683333,4.26414183989727,0.000885739882272815,0.0796614726916797,-0.434193774642032
"MELK",1.02173515283333,8.60414840275,4.26332568584447,0.000887098059305007,0.0796614726916797,-0.435632895300506
"SMC2",0.625142830666664,7.5009534235,4.26035751655493,0.000892055550115053,0.0796614726916797,-0.440867254317536
"UBE2T",0.924586870499995,8.91819595691667,4.24460337278532,0.000918849995028414,0.0809289745067595,-0.468665319803878
"LST1",0.769728762666665,6.65171213658333,4.23999758527746,0.000926838931603474,0.0809289745067595,-0.476797149089013
"SPRED2",-0.592132784500006,9.64958467808333,-4.23032733464155,0.000943845837435917,0.0816376444816247,-0.493877864130036
"CIART",-1.42953658533334,7.8822488235,-4.22367974024003,0.000955722812542645,0.0822275590198728,-0.505625266122149
"ATP13A5",-2.21242019866667,6.32957621816667,-4.21256009736173,0.000975934665152242,0.083524597842319,-0.525285736888236
"IDO1",1.08845229516666,7.08162673258333,4.19728081401981,0.00100442692530897,0.0855130169238177,-0.552321473927458
"C1orf112",0.752473978999996,7.73788044333333,4.18434678832552,0.00102921384753619,0.0871669082020106,-0.575225916019957
"LY96",0.914776300166665,9.30475853508333,4.17868817826315,0.00104025500029716,0.0872773780659467,-0.585251842413859
"OSMR",0.748742312666665,5.50649389333333,4.17651372965052,0.00104453013050356,0.0872773780659467,-0.589105380356234
"P2RY13",0.611904466166663,5.52231500533333,4.17518025648999,0.00104716076867735,0.0872773780659467,-0.591468781952483
"CCL4L1",0.899485549333332,7.24190893566667,4.17202003530228,0.00105342239101058,0.0872773780659467,-0.5970705533326
"RAB17",-0.761247202833334,7.44546065691667,-4.17004530535104,0.00105735462019504,0.0872773780659467,-0.600571439074449
"SLC16A3",0.776170523166666,9.77338831158333,4.16242212009618,0.00107267653873713,0.0872788100501391,-0.614089758882156
"UGT2B4",-0.817637022666667,4.51966670416667,-4.16235870523605,0.00107280494939706,0.0872788100501391,-0.614202237481939
"GNL3",0.690209881499998,8.84594078791667,4.15973894800296,0.00107812360334391,0.0872788100501391,-0.618849231729602
"CDC25C",0.667579212166662,6.68320885925,4.15744072525137,0.00108281178372058,0.0872788100501391,-0.62292643321418
"RAD54L",0.932622766500001,7.01859831275,4.15675785190146,0.00108420882049862,0.0872788100501391,-0.624137995918996
"TYROBP",0.781223801666664,9.87602772783333,4.15026315346947,0.00109758873748859,0.0879206426615861,-0.635663246052396
"SPAG5",0.832281810999995,8.25267845866667,4.14403514472788,0.00111057859076676,0.0880795831875209,-0.646719085007534
"FCER1G",0.8088356385,8.67155584375,4.14193197099304,0.00111500079511009,0.0880795831875209,-0.650453444367685
"AMY2B",-0.804048459000002,5.18319200933333,-4.13926226628062,0.00112064027053871,0.0880795831875209,-0.655194339962558
"ORC1",0.975815031499994,7.15324860691667,4.13578054775811,0.00112803908877707,0.0880795831875209,-0.661378248496302
"ADORA2B",1.80500605066667,6.63187102116667,4.13133055179283,0.00113756864097558,0.0880795831875209,-0.669283611618411
"PPIL1",0.627929292833329,8.09084620741667,4.12885493987902,0.00114290585158151,0.0880795831875209,-0.67368232349374
"LRRC15",0.782668341833332,6.76338774291667,4.11377906878136,0.00117596796632664,0.0897765967156686,-0.700481932687953
"DAZ3",-5.50383149866667,9.598747194,-4.11002415647969,0.0011843543739303,0.0899943293200027,-0.707160173847424
"LGALS2",1.14006972033333,7.78910497266667,4.10436444674677,0.00119711122369995,0.0905405842259763,-0.717228647706543
"USP9Y",-1.42113692883334,6.36222419225,-4.09313714783152,0.0012228363078694,0.0910854952326067,-0.737210494160598
"ASF1B",1.1075064125,8.34115708558333,4.08960874686309,0.00123103754505434,0.0910854952326067,-0.743492578687167
"ARNT",-0.592253430500001,8.00914869008333,-4.08541813252874,0.00124085136087723,0.0910854952326067,-0.750955167615993
"REG1A",1.13334750666666,13.6416539816667,4.08337987857831,0.00124565363793728,0.0910854952326067,-0.754585440310154
"ASPM",0.638719192333326,9.04058807516667,4.08131599368975,0.00125053573403435,0.0910854952326067,-0.758261747675491
"DAZ4",-5.19435400183334,9.70094649741667,-4.07849095563977,0.0012572501717303,0.0910854952326067,-0.763294488850552
"AURKB",0.784052643833331,8.81267023125,4.07824250691431,0.00125784244120766,0.0910854952326067,-0.763737129116797
"CTLA4",1.24403209266667,7.28332962183333,4.07234187106762,0.00127199322270733,0.0910854952326067,-0.774251431328435
"RAB40B",-0.870655398833335,10.1588951805833,-4.06895545503507,0.00128018809961553,0.0910854952326067,-0.780287074023952
"HCK",0.664879899999997,7.264355739,4.06790689090963,0.00128273651117809,0.0910854952326067,-0.782156148112101
"F5",-1.4846191345,8.03695728041667,-4.06189415213377,0.00129745055359356,0.0916871458608297,-0.792875794767711
"EBI3",1.4569020525,6.56509519891667,4.05808724501686,0.0013068559843636,0.0916871458608297,-0.799664492950575
"GAGE4",0.738597149166665,4.53790205308333,4.05637891576541,0.00131109931917482,0.0916871458608297,-0.802711301127103
"MS4A7",0.749390072499999,8.57775693758333,4.05274233094994,0.00132017937420237,0.0916871458608297,-0.809198011881247
"CHAF1B",1.112991027,7.29379125033333,4.04182249592106,0.00134783409991233,0.0925963369747158,-0.828683077552061
"PRKG2",-0.782362519833332,5.68601121825,-4.04114535429605,0.00134956840680202,0.0925963369747158,-0.829891692663478
"EPHX3",0.693841342333332,7.18443048983333,4.01584146661682,0.00141604390008127,0.0946919561595588,-0.875084215750636
"CCNB1",0.733819364000002,8.77979198033333,4.01561364979316,0.00141665739727137,0.0946919561595588,-0.875491341268082
"DNMT1",0.629603826666663,10.7064849983333,4.01379038049429,0.00142157717352195,0.0946919561595588,-0.878749815206308
"CHEK1",1.05703672233333,7.48491861366667,4.01274064842778,0.00142441762929831,0.0946919561595588,-0.880625980658071
"PHYH",-0.620935158333335,12.2693898041667,-4.01189961141201,0.00142669757450907,0.0946919561595588,-0.882129216049935
"AURKA",0.775289967666662,9.66572835366667,4.00887929729653,0.00143491612699153,0.0948502891910944,-0.887528089461295
"GUCA2B",-2.26424422083334,8.11117214625,-4.0038117434365,0.00144881450518276,0.0953812658654935,-0.896588149828461
"CALR",0.59690708833333,12.0315263808333,3.99757190857608,0.00146611759432295,0.0961312024245381,-0.907746996286317
"CCL3L3",0.707223035666664,5.64432612033333,3.99408616333265,0.00147587556462181,0.0963823797442377,-0.91398203024093
"CYP4F2",1.01968728216667,5.78812931058333,3.98734369823175,0.00149493952881821,0.0968494489167847,-0.926045246848491
"PLK4",0.921496961499995,8.27280678125,3.97353457656919,0.00153477492611557,0.0990356153712909,-0.950763153673437
"RNFT2",0.726162324833334,6.84824170808333,3.96580376873908,0.00155754884796473,0.100107912319188,-0.964607697687339
"KNTC1",0.800117908999999,7.89363406166667,3.95236986889828,0.00159794924621732,0.10229964619615,-0.988676642797691
"FCGRT",-0.588908806666664,11.2685771383333,-3.94462239231105,0.00162173444022436,0.103011811455033,-1.00256381264388
"CFB",1.20023491666666,11.9155779083333,3.9338425936599,0.00165543287462055,0.104743167214805,-1.02189395495119
"HLA-DRA",1.26687074666666,12.6719219083333,3.91796229157417,0.00170638518817565,0.105884620215797,-1.05038608120952
"HLA-DRB3",1.4987371525,10.58265346375,3.91790293910212,0.00170657859948547,0.105884620215797,-1.05049260519782
"MYO18B",0.721087376499999,4.16390076541667,3.9144861197934,0.00171775081400467,0.105884620215797,-1.05662544163576
"CXCL10",1.45170772483333,8.78013917991667,3.90951133436605,0.00173415102832267,0.106411433477566,-1.06555618586959
"CD14",1.07144920299999,8.4201339615,3.90024972282386,0.00176511103778752,0.107904024757379,-1.08218740515032
"FANCG",0.724137067166665,7.18656453925,3.89226059830864,0.00179227081262001,0.109153991325895,-1.09653851278772
"POLA2",0.895606069166663,8.57394412258333,3.88401805223018,0.00182073977034022,0.109809963548302,-1.11134955268542
"VNN2",1.47107868783333,6.31396948233333,3.88328590195024,0.00182329077814751,0.109809963548302,-1.1126653831355
"PRR11",0.731347276999998,7.28561603116667,3.88072182630006,0.0018322535176147,0.109809963548302,-1.11727386722086
"HMMR",0.741347047666666,8.52178994733333,3.87933193540964,0.0018371306808413,0.109809963548302,-1.11977214619629
"CXCR2",1.1240061175,5.59489522908333,3.87750561762996,0.00184355943968308,0.109809963548302,-1.12305508885651
"AK1",1.2226035865,8.88332814525,3.87435299217698,0.00185471099495343,0.11007100543408,-1.1287227065476
"MEX3D",-0.653688531666668,6.916717161,-3.86581319918559,0.00188526544416892,0.110923580394115,-1.14407847454627
"RFC3",0.798003021166664,7.2152940325,3.86227557665912,0.00189807275228929,0.110923580394115,-1.15044106511287
"ICAM1",0.661108754166666,6.09626027891667,3.85605296371568,0.00192081648785385,0.110923580394115,-1.16163476939309
"NINJ2",0.745368831499997,7.50592136708333,3.85494011694063,0.00192491318699332,0.110923580394115,-1.16363691222853
"DTL",1.20743966116667,8.64298595258333,3.85478864475226,0.00192547148741853,0.110923580394115,-1.16390943490579
"FPR3",0.886143917166665,6.92464058258333,3.85343448508901,0.00193047003576254,0.110923580394115,-1.16634585168726
"CD163",0.947020994499998,6.85674753283333,3.84358234319855,0.00196723772710281,0.111724704705297,-1.18407552648597
"SSBP3",-0.772038410666669,8.560135993,-3.84234773157599,0.00197189534779043,0.111724704705297,-1.18629774745979
