"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DMBT1",7.19071022822828,8.54362894437952,5.06639145549034,0.000114114568009953,0.0527052052621181,1.37190834662921
"IGKV1D-43",3.39821458024431,9.55042509189334,5.0662569565503,0.000114145432273606,0.0527052052621181,1.3716671953745
"GRM5",-0.673696421473966,2.64261065316133,-5.06051786714836,0.000115470447243999,0.0527052052621181,1.36137487908586
"C1orf162",1.22595934677048,6.24534798928461,5.060260543997,0.000115530226116261,0.0527052052621181,1.36091329540189
"PIGR",1.56286073131134,15.9561096448479,5.03516664107147,0.000121515432033305,0.0527052052621181,1.31585581556609
"RBM20",-0.787621969010941,4.48413502970683,-5.03499576184844,0.000121557264169254,0.0527052052621181,1.31554869289334
"OVGP1",1.63839966386518,5.42611965692244,5.02997416505485,0.000122793211897479,0.0527052052621181,1.30652153130488
"CFI",1.76812453024332,9.11515818968207,4.99796551957463,0.000130981033245303,0.0527052052621181,1.24889903229447
"TNFAIP2",2.71066311102403,10.7719302138135,4.98258542588123,0.000135112859511499,0.0527052052621181,1.22116168462843
"LPAR1",-0.671638561542863,7.87594549503905,-4.98230072822513,0.000135190593088334,0.0527052052621181,1.2206479413126
"PACC1",1.64023005202753,5.12512918815578,4.97209246553216,0.000138008428769553,0.0527052052621181,1.20221964536973
"ZNF181",-0.765492026461561,6.45534683493262,-4.96732194417518,0.000139345880926184,0.0527052052621181,1.19360291010021
"HSPA1B",-0.897424232317233,10.9996106887955,-4.95554317998239,0.000142705478346421,0.0527052052621181,1.17231443168267
"RASL10A",1.28158500938536,6.20334172198871,4.95145045882275,0.00014389220991587,0.0527052052621181,1.1649130432728
"LINC01430",-0.90694237219502,2.84196220941323,-4.94745190209534,0.000145061429109032,0.0527052052621181,1.15767977665895
"IGKV1-27",3.46256654620146,11.7205082949804,4.94645359839847,0.000145354862848205,0.0527052052621181,1.15587354204326
"MAPK9",-0.691116147702322,7.48118522070159,-4.9433903428691,0.000146259064044729,0.0527052052621181,1.15033035070008
"CD38",3.1302334539699,7.04428695672794,4.93257510925007,0.000149497935679571,0.0527052052621181,1.13074935917222
"DOCK4",1.7639655147514,5.06173820823771,4.92896058915503,0.000150596735156193,0.0527052052621181,1.12420179611493
"GIMAP4",1.7043381887407,8.11720849934753,4.91488137277413,0.000154956433607472,0.0527052052621181,1.09868133066833
"NIPAL1",-1.34585006878946,9.0211001266433,-4.91231966540794,0.000155763509658371,0.0527052052621181,1.09403507574076
"GIMAP8",1.79811476320661,6.25793588540082,4.90942093324249,0.000156681973489364,0.0527052052621181,1.0887765044779
"GAB3",2.0196023389248,4.95657229384308,4.90327361513036,0.000158648196123468,0.0527052052621181,1.07762103594543
"ZNF610",-1.74304432734214,3.50538875287681,-4.90133354830305,0.000159273971945961,0.0527052052621181,1.07409938805255
"IGLV1-51",3.30282218882669,11.773519710418,4.88681322119236,0.000164038739761457,0.0534717324834361,1.04772615422139
"PCDHGB6",-1.01200484349589,2.94088619538521,-4.85881582069503,0.000173643255680777,0.053828483601888,0.996797132064215
"PIGL",1.00344250480695,6.7477087327323,4.85845352396697,0.000173771254499883,0.053828483601888,0.996137427833167
"FSD1",-1.8720285546166,6.80158009825834,-4.85487843540731,0.000175039529798845,0.053828483601888,0.989626662670365
"IRF2",-1.14037516246393,5.42813853923936,-4.85443285129925,0.000175198266539565,0.053828483601888,0.98881507299228
"IFNAR2",1.51082206755368,7.16128705172222,4.84359862959835,0.00017910368278285,0.053828483601888,0.969073721030283
"FAM174A",-0.660249627601679,8.60017772279277,-4.83853432905023,0.000180959731767661,0.053828483601888,0.959840763823495
"SLC35A1",-0.823269484101806,9.01263207653056,-4.83467907343182,0.000182385887662075,0.053828483601888,0.952809880175561
"MAFB",1.33944082852868,9.26857809585043,4.82726410218425,0.000185161368268387,0.0539189904397542,0.93928178182898
"SACS",1.38448375759368,5.78592332499726,4.81604691288178,0.000189442628551181,0.0541491380647717,0.918803566581289
"IGKV1-16",3.37870224502734,12.3491805978498,4.81174517711698,0.000191111280261625,0.0541491380647717,0.910946062361276
"IGKC",3.36999808393904,15.8705515283607,4.80069485542836,0.000195467146778834,0.0541491380647717,0.890751008962843
"RAB11FIP5",0.806578976676201,7.633689101117,4.79968781173447,0.000195869134941253,0.0541491380647717,0.888909822287352
"HPRT1",-0.894341415170734,10.8029016321592,-4.7778966389781,0.00020477834998423,0.0552510329525601,0.849037896780917
"DNAH7",0.719212347794072,2.87164660600289,4.77585640353777,0.000205633477449876,0.0552510329525601,0.845301805553943
"ALOX5",1.28709733635115,5.52399145031293,4.7685845589331,0.000208711218338219,0.0552510329525601,0.831981384918985
"ZNF415",-1.32232081847188,6.23899012247148,-4.76239982103631,0.000211365981447504,0.0552510329525601,0.820647186831784
"ENSG00000184906",1.58853330708251,5.35910841858812,4.75977300312022,0.000212503972894462,0.0552510329525601,0.815831840898032
"RNASE6",1.88598605518701,7.54224222484488,4.75316972933653,0.00021539245309739,0.0553431903017295,0.803723336128083
"RAB42",1.90664780534105,4.98991409574602,4.74138488754278,0.000220647868378314,0.0553902235101422,0.782100126255716
"LRRC25",2.08648888036788,5.01839686254531,4.70976746620962,0.000235406144316216,0.0584235249075699,0.724004643555909
"CXorf65",1.97721977328949,6.00179923132745,4.69919031065643,0.000240565875977524,0.0584690633946509,0.704542974993458
"USP21",-0.840094910796445,5.58070575269452,-4.69842445021475,0.000240943942560375,0.0584690633946509,0.70313329879732
"C6",-3.79838787360729,6.65899990160889,-4.68615966066041,0.00024708199624591,0.0592996790990185,0.68054876966302
"GZMK",3.52222844552514,6.83159488467325,4.66370628070089,0.00025873701511947,0.0614219175022741,0.639157223274897
"HOXA7",2.59223178532875,4.91018438591533,4.64130296946695,0.000270927248155751,0.0626329488176429,0.597799850098968
"HAUS6",1.10216498891148,5.3618890174517,4.64042676281055,0.000271415781528467,0.0626329488176429,0.596181170559257
"FLJ32255",2.43716445776442,4.99042636588885,4.63859169166003,0.0002724418561207,0.0626329488176429,0.592790828266605
"PCTP",-0.86824593009892,10.259948443296,-4.61327795466113,0.000287007669108215,0.0652942447221189,0.545984121394767
"IGKV1D-33",3.35993870458854,13.172083202638,4.60613546102352,0.000291259853905789,0.0655785073123962,0.53276417209766
"RGS7",-1.05535095098148,3.22795986424842,-4.59194231009118,0.000299901713893268,0.0665325591316595,0.506477418052086
"TAGLN3",-1.40796571098445,4.80222014998776,-4.58434262696312,0.000304636259760346,0.0665325591316595,0.492393103802082
"CCDC122",-0.781837012975403,7.00736486914362,-4.57860835198489,0.000308259179431257,0.066657232463155,0.48176171212859
"TRIM9",-0.959718759503542,2.64206975624833,-4.55177462453992,0.000325806863444366,0.0678611606288449,0.43196428759116
"ZNF665",-1.77495975819564,3.18900064348283,-4.54098494580892,0.000333147313352817,0.0678611606288449,0.411919226145291
"GPRASP2",-0.971177322977339,5.61064214897978,-4.53995957344731,0.000333853626589439,0.0678611606288449,0.410013644858926
"ZNF501",-0.896615855505094,5.02043881038507,-4.53697311626809,0.000335919530817986,0.0678611606288449,0.404462892193389
"GFI1",1.622391029837,5.49732858349471,4.5285530663553,0.000341814731834716,0.0678611606288449,0.388807962997241
"GTSF1",2.63743101904494,4.37482094600136,4.52601131332511,0.000343614987184234,0.0678611606288449,0.384080755946261
"CCKAR",-1.44751323061581,3.19484927072758,-4.51832215607738,0.000349120169234452,0.0678611606288449,0.369776172750925
"P2RX1",1.05704187340772,5.11695012914044,4.51764192596217,0.000349611506166765,0.0678611606288449,0.368510403881236
"PIAS2",0.618745366654025,7.47718078867856,4.50673713982441,0.000357585209890374,0.0678611606288449,0.348212263241276
"TSPYL2",1.85894439007859,4.21023272981631,4.50338880050814,0.000360070615700104,0.0678611606288449,0.341977201926207
"RASL11A",2.26300862485676,5.26422663610847,4.50124320869661,0.000361672507503289,0.0678611606288449,0.337981211707611
"ADGRL4",1.45649316326674,5.94635430896484,4.49997092255784,0.000362625825282028,0.0678611606288449,0.335611458514304
"CD163L1",1.79872264517091,7.12058682055632,4.49653048457587,0.00036521659205088,0.0678611606288449,0.329202484865344
"FABP5P3",-1.07011772910939,11.1164155036718,-4.4961068354333,0.000365536917764764,0.0678611606288449,0.328413211800047
"TRAF1",2.08559372195539,5.3032633593087,4.49556160903067,0.000365949591321497,0.0678611606288449,0.327397409018344
"IRF4",3.15633189973475,6.1383726907829,4.49492836704457,0.000366429479302258,0.0678611606288449,0.326217587571714
"UGDH",-0.949001232223909,11.1611338765115,-4.49463880928765,0.00036664912793973,0.0678611606288449,0.325678085897976
"CD300A",1.59698735279877,5.61624530052531,4.45834661558158,0.000395270690982603,0.0703524470543377,0.257991524280245
"LINC01829",-2.64666241117677,4.95743607145282,-4.45199089668921,0.000400512868188541,0.0703524470543377,0.246124265012842
"ZSCAN4",-2.65382946706141,4.03802180882305,-4.44968302445321,0.000402433892627293,0.0703524470543377,0.241814069364025
"IGLV1-47",3.37574834894937,11.2714270579161,4.44903408935529,0.000402975743018656,0.0703524470543377,0.240602019926302
"PRSS27",-1.18341498355197,3.93484424874176,-4.44607875219338,0.000405452825935849,0.0703524470543377,0.235081661331983
"ZNF706",-0.864525313381655,7.33947703753935,-4.4435025463446,0.000407624794515276,0.0703524470543377,0.230268793919407
"IGKV3-7",3.40100304911672,11.8380647489846,4.44297162755476,0.000408073878084789,0.0703524470543377,0.229276850739543
"BEND4",1.48073808723295,3.77186789282791,4.44060604101012,0.000410080974809302,0.0703524470543377,0.22485676747238
"LINC02277",-1.27709522005755,2.59936466860429,-4.43548029127846,0.000414464550118774,0.0703524470543377,0.215277464644259
"PRICKLE1",-1.79310728195913,8.09545172745405,-4.43476647217157,0.000415078791109158,0.0703524470543377,0.213943234732391
"ARMC12",-1.13055529415476,2.63223972880131,-4.42933845701098,0.000419780055861948,0.0703524470543377,0.203795882870685
"FMNL2",0.872153853009517,6.39553317896684,4.42867176259175,0.000420361218007583,0.0703524470543377,0.202549340729539
"SIGLEC12",1.90143566782123,4.58302759879871,4.42584245884271,0.000422836681033809,0.0703524470543377,0.197258814329785
"MAB21L2",-2.77393609223662,6.43854934749341,-4.42314899553745,0.000425207097581162,0.0703524470543377,0.192221580418498
"LOC285097",-2.46009480334574,4.51935689320491,-4.41234612028089,0.000434851202568429,0.0714071448428158,0.172011385904725
"CCR1",2.06194073998326,6.8933939952005,4.39977052545582,0.000446359110962166,0.0726897639545291,0.148470795260966
"LENG1",-0.627409797167414,6.66223404351785,-4.39658985127423,0.000449318595872776,0.0726897639545291,0.142514446766283
"IGKV3-20",3.40008493894082,11.5547099482816,4.38324716604995,0.000461952832076662,0.0737366517730703,0.117517737783888
"VSIG4",1.25669840105697,8.96187489704261,4.37761680175289,0.000467392256588665,0.0737366517730703,0.106964647636919
"ICAM1",2.0706332023151,6.69409134151845,4.37515336051672,0.000469792626313889,0.0737366517730703,0.102346460391875
"ZNF600",-0.768277555453947,8.59928196532046,-4.36452724020446,0.000480291403401776,0.0737366517730703,0.0824194339262041
"CPB1",2.67333144485336,5.19403339693117,4.36412632939859,0.000480692153795046,0.0737366517730703,0.0816674101437087
"GIMAP5",2.02273611962432,7.38011380889695,4.36132409994924,0.000483502784459662,0.0737366517730703,0.0764106150872284
"IGF1",1.52811228814834,5.83097544441619,4.36110497418676,0.000483723271253293,0.0737366517730703,0.0759995199033225
"OPHN1",-1.6305337147917,6.10837962719793,-4.36014390066397,0.000484691523867879,0.0737366517730703,0.0741964279082312
"ZNF571",-0.643299660295039,5.94464377087994,-4.35345887511548,0.000491481305792389,0.0737366517730703,0.0616521994471961
"LINC02028",-0.997794641761012,2.69965306412125,-4.35027377538443,0.000494750294866871,0.0737366517730703,0.0556740568758283
"ZNF468",-0.635468223301164,7.97459497626346,-4.34888843759098,0.000496179018097258,0.0737366517730703,0.0530736212382328
"IGKV3-15",3.42721747283437,12.0140437060313,4.34876706960718,0.000496304386934127,0.0737366517730703,0.0528457916659528
"PPP1R3D",-0.772783317823867,8.5516027368728,-4.33111206866886,0.00051488918684966,0.0759809448702471,0.019690288937535
"CRPPA",-1.43655453537727,5.45800190304639,-4.32610917002577,0.000520283243477142,0.0762616512586629,0.0102900391527214
"IGKV1D-8",3.45577026703011,9.28404047870651,4.30887639311483,0.000539307438125434,0.0782295820250981,-0.0221062305767203
"IGKV2D-26",3.1796855159417,7.71005518617273,4.30748587422124,0.000540873025906127,0.0782295820250981,-0.0247214060856864
"UMODL1",-0.932957691034182,3.94624413637534,-4.29744282294354,0.00055231863035371,0.0793594663613489,-0.0436144274685297
"P2RY8",3.21340802742684,6.34290299465263,4.28232480152885,0.000570014229727944,0.0800711653421966,-0.0720704373169179
"HLA-DPA1",2.08347104854985,12.3738241791159,4.28226167708219,0.000570089312672339,0.0800711653421966,-0.0721892935253079
"KLHL35",-0.893600269126529,6.23480578303435,-4.28177339034401,0.000570670441800462,0.0800711653421966,-0.0731086934360556
"HLA-DRB1",2.01035155485219,13.0907953706348,4.28055739228703,0.000572120267233139,0.0800711653421966,-0.0753983934904188
"GIMAP1",1.34101012641051,7.34961086505508,4.27764897593734,0.000575603157450772,0.0800711653421966,-0.0808753763529371
"LPCAT1",1.74420374121994,5.1504138295302,4.27045470774361,0.000584311333019594,0.0806636694650249,-0.0944262318649542
"C3orf22",-0.838421748982988,6.21268563030087,-4.26805211349421,0.000587249241984384,0.0806636694650249,-0.0989526069981546
"STK16",1.06303111297628,7.39925487195477,4.26164909068381,0.000595152437547512,0.0812383077252354,-0.111017880770063
"IGKV2D-29",2.89179383291414,9.86943090507001,4.25004519642533,0.000609751535534773,0.0814019759836718,-0.132891573302909
"RCSD1",1.69969571391292,6.82613137941006,4.24608515992975,0.000614816586530275,0.0814019759836718,-0.140358807324819
"RFX5",0.823341483436268,8.62137865679376,4.24387923196968,0.000617656575637615,0.0814019759836718,-0.144518945851389
"LCE1E",-1.59964799989403,6.90331387104613,-4.24372042633473,0.00061786154110013,0.0814019759836718,-0.14481845062491
"DIRC1",-1.5260490838018,8.93815088552783,-4.24337597195981,0.00061830635508106,0.0814019759836718,-0.145468092614967
"STAB1",1.90261540807741,7.19563206862228,4.24064159992143,0.000621848969545612,0.0814019759836718,-0.150625456068013
"PNOC",3.64440944244536,6.6796911626418,4.23919870606287,0.000623726666414769,0.0814019759836718,-0.153347167585932
"PWWP3B",-1.90779986441563,3.53676570272589,-4.23732847642777,0.000626169046028245,0.0814019759836718,-0.156875198292965
"VASH1",1.1448253104148,8.61576199081248,4.22972662316978,0.000636196900860125,0.0814977077492508,-0.171218245461346
"CLEC1A",1.76835582242138,5.80175037900755,4.22616056536693,0.000640957055918169,0.0814977077492508,-0.177948157076104
"CDH3",3.06628286540923,6.47799619495404,4.22051291931344,0.000648569938216529,0.0814977077492508,-0.188608459037548
"IGLV3-1",2.77380517154613,10.0231893634211,4.22018239539799,0.000649018309599239,0.0814977077492508,-0.189232419787277
"CCSAP",0.939006925162015,6.55444996789699,4.21971131420115,0.000649657897629254,0.0814977077492508,-0.190121737924033
"FOXD4",1.34432904285484,4.85046488117771,4.2184547327742,0.000651367093315284,0.0814977077492508,-0.192494024119723
"ABCB4",2.13096802467452,4.55461921888331,4.21565387081655,0.00065519326062809,0.0814977077492508,-0.197782170329386
"SLFN11",2.0304881834459,8.22952064690944,4.21451315749468,0.000656758084426197,0.0814977077492508,-0.199936055127017
"PITPNC1",1.274112479895,4.47114731706179,4.21067361792069,0.000662053076631843,0.0816796786975442,-0.207186558572522
"IGKV4-1",3.25419784134258,11.040069122529,4.20551749936756,0.000669231972707981,0.0816796786975442,-0.216924996314172
"FERD3L",-0.882766783807219,2.86018288819303,-4.20536588866062,0.000669444253061374,0.0816796786975442,-0.217211375677766
"CA9",-1.76506954073644,9.93632991665978,-4.19727386135782,0.000680874190212038,0.0819299261997945,-0.232498975393518
"SH3BP5",1.65706662622275,6.00826959588254,4.1951595282372,0.000683893178235483,0.0819299261997945,-0.236494204849792
"PIM2",2.65843853701998,8.64823580492704,4.19403049923873,0.000685510842854373,0.0819299261997945,-0.238627744373972
"ART1",-2.15543018798922,2.86687302442545,-4.19199778503824,0.000688433097168617,0.0819299261997945,-0.242469223170785
"IGLV1-50",2.97696868047976,11.4891271017451,4.19073688957666,0.000690252125492774,0.0819299261997945,-0.244852249095461
"RGCC",1.47742757805497,8.44030921646731,4.17987976924802,0.000706118336472698,0.0821323877012827,-0.265376391403978
"ZNF137P",-0.742011026026503,7.93233052808643,-4.17935406614592,0.000706895906280636,0.0821323877012827,-0.266370387880825
"SYT13",1.0767606969637,9.82230946535364,4.17850482650623,0.000708153856073623,0.0821323877012827,-0.267976167112386
"KLHL5",1.54889921907254,5.78563129897022,4.1734362906647,0.000715709076282576,0.0821323877012827,-0.277561042207624
"PCDHGA12",-1.02866820780349,6.41797794701839,-4.17245100386472,0.000717187223136087,0.0821323877012827,-0.279424484225968
"IGKV3-11",3.29694970561013,11.3988205926445,4.17181822340305,0.000718138165696321,0.0821323877012827,-0.280621278232853
"HIST3H2BB",-0.667420473267604,5.65174856085077,-4.1714569824261,0.000718681612097127,0.0821323877012827,-0.28130451528044
"MMP7",4.49311633827881,8.50265810528536,4.16340916621671,0.000730897413118641,0.0821323877012827,-0.296528216560536
"HLA-DQB2",2.31929846990351,8.16367038347832,4.16238321494811,0.000732469769862513,0.0821323877012827,-0.298469288896222
"CCDC116",-0.694594521201086,2.53140650624567,-4.15012234408858,0.000751528211253905,0.0821323877012827,-0.321672154946302
"ZNF818P",-1.71963071267505,5.96065306555333,-4.15003108588107,0.00075167193359107,0.0821323877012827,-0.321844893558127
"TM4SF18",2.19904967021774,5.4300423420371,4.14808082647181,0.0007547500632227,0.0821323877012827,-0.325536588481819
"TMEM176B",1.64612950438163,9.9197082416147,4.14492572214452,0.000759756908863056,0.0821323877012827,-0.331509510834446
"ADCY7",1.42342261655195,6.46581041632112,4.14264313773483,0.000763400131955073,0.0821323877012827,-0.335831086477635
"FCRL5",2.74740895386513,5.39646933279563,4.1399568006426,0.000767710478558687,0.0821323877012827,-0.340917528473904
"ABCA7",1.32558912800433,7.32612070017791,4.13932225254643,0.000768732236249164,0.0821323877012827,-0.342119083477966
"EMB",1.60492684138003,8.90644694819141,4.13832681889281,0.000770337874892987,0.0821323877012827,-0.344004051237155
"CYP2A7",-0.756226534427254,2.94427266236543,-4.13813602907726,0.000770646007692766,0.0821323877012827,-0.344365341185937
"SHE",1.40874712839164,4.15089857184226,4.13672258097883,0.0007729326749523,0.0821323877012827,-0.347041998814166
"DDIT3",-0.789172526147875,7.84828581388976,-4.12884619994228,0.000785801568975114,0.0821323877012827,-0.361959988907905
"ZNF649",-0.963509522579706,4.82260014064232,-4.12856547816862,0.000786264215676035,0.0821323877012827,-0.362491755887143
"IGLV3-27",2.99701527066572,9.07233775029997,4.12836154871243,0.000786600477036362,0.0821323877012827,-0.362878059592224
"S1PR1",2.27041950168487,5.9182701529913,4.12492635159741,0.000792286765395551,0.0821323877012827,-0.369385765016095
"HLA-DRB4",1.98968567955308,11.3282359604682,4.1188088489442,0.000802516435194809,0.0821323877012827,-0.380976785106073
"TBC1D25",-0.667038745081634,4.99430696007404,-4.11546183042587,0.000808169851969028,0.0821323877012827,-0.387319506875583
"C1R",1.85556775880301,10.4849218528091,4.11162466951486,0.000814700835129489,0.0821323877012827,-0.394591949385559
"DGKA",0.94807890318197,6.24183050264187,4.11100569726484,0.000815759345274384,0.0821323877012827,-0.395765154688077
"CATSPERB",2.68197828645455,6.17296135405859,4.10793164069952,0.000821036997504709,0.0821323877012827,-0.401592108077735
"ENSG00000177359",1.17055540174113,4.89263908242571,4.10697343171501,0.000822689147065641,0.0821323877012827,-0.403408540141557
"LRRK1",1.13217094354054,6.36169123136831,4.10363964211526,0.000828463574703342,0.0821323877012827,-0.409728700207904
"DNAJC21",-0.591821486698933,9.18216494295982,-4.10092853073873,0.000833189726130132,0.0821323877012827,-0.414868907951477
"MAP3K9",-0.633585753858808,6.37439183993199,-4.0977839767324,0.000838705698442068,0.0821323877012827,-0.420831487478149
"SYTL3",0.954242549954317,5.24365645470888,4.09696143088,0.000840154648195216,0.0821323877012827,-0.422391267843924
"ZNF845",-0.68444079121673,8.44134025844721,-4.09680926763983,0.000840422968022159,0.0821323877012827,-0.422679817121648
"CD14",1.36715047414609,10.6466087171349,4.09578535168519,0.000842230767329478,0.0821323877012827,-0.424621520484553
"OLFM4",7.96093640057887,9.43999387562903,4.09440989010684,0.00084466544708544,0.0821323877012827,-0.427229979390814
"TNFRSF1B",0.891237704929244,5.59334335040996,4.09332189732909,0.000846596331708305,0.0821323877012827,-0.429293358002814
"SVIP",-1.39463531424735,7.01360583297916,-4.09251640699183,0.000848028732427355,0.0821323877012827,-0.430821017534855
"ZNF524",-0.763093308891879,10.1390399893118,-4.0914635395841,0.000849904744527925,0.0821323877012827,-0.432817902172379
"SAGE1",-0.785587624772669,2.48701643488817,-4.08256370493832,0.000865931440855204,0.083312522767743,-0.449700164731446
"DEFB1",-2.736071932175,11.5980284005911,-4.07662293819344,0.000876799473568495,0.0836132924225771,-0.460971973712081
"NEURL3",3.01668700772784,5.92288087410838,4.07540073900765,0.000879052435991463,0.0836132924225771,-0.463291193984011
"ENSG00000167046",-0.811844188191983,2.73680455150666,-4.07459391776973,0.000880542914706627,0.0836132924225771,-0.46482225007914
"PECAM1",1.49639129285675,8.0487942457509,4.07115224524219,0.00088692966561866,0.0836184318388222,-0.471353736909085
"SLC46A3",2.78675014859222,6.58623730537324,4.06823125696986,0.000892386954517455,0.0836184318388222,-0.476897633666005
"GRXCR1",-0.63925084955422,2.47580869554309,-4.0651354187566,0.000898208024821522,0.0836184318388222,-0.482773931400078
"AGPAT4-IT1",1.75282500055759,4.74573730665709,4.06406038552963,0.000900238375619617,0.0836184318388222,-0.48481461258337
"TNK2-AS1",-1.15313993987923,2.47611989003508,-4.06208309655005,0.000903984899814614,0.0836184318388222,-0.488568174878366
"IL3RA",2.07064447378809,6.99675573128512,4.06070186710571,0.000906611381572645,0.0836184318388222,-0.491190348693835
"IGLV3-25",2.86245414210103,9.91459028603659,4.05719776414359,0.000913309323984339,0.0836184318388222,-0.497843150591841
"FLG2",-1.64760438479486,2.77449338278945,-4.05663820846126,0.000914383518025689,0.0836184318388222,-0.498905573987611
"ADORA3",1.55429321348289,3.73945005461102,4.0562886707722,0.000915055183584181,0.0836184318388222,-0.499569247146643
"GALNT18",1.15980812156271,6.14630726493454,4.05253443489461,0.000922300813709344,0.0838624634381435,-0.506697916425338
"IGKV2D-28",3.06429886952347,10.8722809217535,4.05093496127067,0.000925405388671821,0.0838624634381435,-0.509735292993735
"FCGR1B",2.36866657514895,7.32073667924059,4.04422436867287,0.000938546303372842,0.0841629819622802,-0.522480172263444
