"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PRC1",22.5351264198401,25.8957853208673,6.52129472074871,2.20241889444959e-10,3.36892358419218e-09,13.1872645050535
"INSYN1",-2.55957479014233,1.3917279071945,-6.52014588668627,2.21765649358324e-10,3.38957324407163e-09,13.1806069054307
"WARS2",5.58988063642591,11.7505115831426,6.51957496215569,2.22526737586172e-10,3.39854264928983e-09,13.1772986928709
"LUC7L2",6.26290975058608,16.0171842586216,6.51908295768871,2.23184673344849e-10,3.40592385308654e-09,13.1744479665979
"SLC4A1AP",5.08888644956024,13.1503206537914,6.51706100508403,2.25908627041382e-10,3.44387300229278e-09,13.1627343592521
"CD3EAP",3.55786740259499,4.58093120978065,6.51697546400821,2.26024583035162e-10,3.44387300229278e-09,13.1622388652508
"SMC2",15.4749637894717,20.4520493002359,6.51422747758424,2.29780853724715e-10,3.49837313832405e-09,13.1463240000753
"GNL3L",23.345836079698,39.1784191493658,6.51397932185313,2.30123060194277e-10,3.50085026752651e-09,13.144887078606
"CIAPIN1",13.7694603680539,29.0400965797442,6.51150625651978,2.33560837227096e-10,3.55037958568983e-09,13.1305694220644
"ADAP1",18.7066552484803,24.0560020483691,6.51083461737131,2.34503137111139e-10,3.56192732326989e-09,13.1266817583461
"TSPYL2",-14.0621434280553,10.8146276638082,-6.51033378538758,2.35208222363559e-10,3.56985677879883e-09,13.1237829897706
"ALPI",-88.7688985082124,16.4030629891775,-6.5086472790548,2.37597853163041e-10,3.60332109660869e-09,13.1140229576446
"UBAP2",13.5618787929408,22.1512304688222,6.50786055813783,2.3872069415181e-10,3.61753667291589e-09,13.1094707912881
"SLTM",14.4523899657368,33.2247287227426,6.50649066505343,2.40688293508675e-10,3.64452157476684e-09,13.1015452912765
"ZNF526",5.98201244415088,11.9699066030205,6.50592349576864,2.4150757468756e-10,3.65409017000115e-09,13.098264329985
"SMIM15",23.9776352594484,52.2723033825868,6.50573053400959,2.41786932624353e-10,3.65548104416493e-09,13.0971481367059
"SPAST",8.78530266729229,15.2003709017864,6.5044943577797,2.43584122766325e-10,3.67979949365735e-09,13.0899980638794
"EPHB4",41.3355091712738,55.3304504872308,6.5032998555517,2.45333166500243e-10,3.70335351877264e-09,13.0830900648683
"EME1",3.38391537095969,3.65064440318474,6.50270544948738,2.46208105120887e-10,3.71368652294869e-09,13.079652896146
"TMX2",49.1855260420588,103.855119827408,6.50217746806024,2.46987834957203e-10,3.72256858204816e-09,13.0766000399807
"ASB5",-7.98258803852332,2.57388624942266,-6.50149147169925,2.48004540783183e-10,3.73500583698411e-09,13.072633816865
"GATAD2A",22.0428991184082,40.6207992504593,6.50024841691905,2.4985732060615e-10,3.76000565106615e-09,13.0654477020094
"PMM2",5.24632324091583,8.97005324702968,6.49987593860859,2.50415139380143e-10,3.76549457465762e-09,13.0632946139892
"XRCC3",3.88268129557795,6.1106501971597,6.49941478034362,2.51107456074809e-10,3.76998106963781e-09,13.060629053429
"TFB1M",5.14369739978165,10.4381431432756,6.49930459267419,2.51273153567893e-10,3.76998106963781e-09,13.0599921753336
"YKT6",28.7387580615398,63.174227236213,6.49929112665501,2.51293410784451e-10,3.76998106963781e-09,13.0599143431447
"RAD18",4.84255582094727,7.50966012328668,6.49829880330145,2.52790598631514e-10,3.78952732137619e-09,13.0541791718716
"TAF1B",4.58030389182269,8.77482793334842,6.49761525797794,2.53826995036809e-10,3.80214123210667e-09,13.0502290019721
"ANAPC1",4.49603421179246,7.04850462464606,6.49734882167209,2.54232095138817e-10,3.80528668571938e-09,13.0486893714635
"CD276",32.8307404751313,46.2395437497422,6.49703124289602,2.54715782391987e-10,3.80960268710961e-09,13.0468542746244
"FASTKD1",7.23055562505249,12.8802719379178,6.49490975110788,2.57970137969328e-10,3.85531923434162e-09,13.034597286729
"CEP55",27.3517144530829,30.0810116240059,6.49466182600212,2.58353103813836e-10,3.85808620496267e-09,13.033165100019
"SUMO1",37.3620314938984,90.3377635876896,6.49448307067557,2.58629570015132e-10,3.85925975822886e-09,13.0321325128398
"LRRC58",16.8948212397624,29.9633028691708,6.49433243668304,2.5886276844665e-10,3.85978637080658e-09,13.0312623872797
"SPINK7",-95.1952873877144,11.981743153899,-6.49406105654656,2.5928341592762e-10,3.86310501209807e-09,13.0296948216814
"PSPC1",14.9700314105618,29.9434439544819,6.49337474917637,2.60350206093591e-10,3.87603822094908e-09,13.0257307568505
"ANP32B",100.040118278772,236.998429181273,6.49104860569271,2.6399805225643e-10,3.92734859889944e-09,13.0122975995887
"TPP2",13.0349865679024,23.2278843392708,6.49052754314132,2.6482202396043e-10,3.93660360769838e-09,13.0092890625223
"RSRC2",6.97681932329894,16.4162246580459,6.48977135823791,2.66022288085943e-10,3.95143388007628e-09,13.0049233074877
"PAIP2B",-3.12905920885854,3.01305699541799,-6.4886081780336,2.67878979862865e-10,3.97598458467691e-09,12.9982086008346
"CDKN3",19.4317316152984,23.6437190039207,6.48814533858204,2.68621301844926e-10,3.98397053222935e-09,12.9955370285566
"TMEM260",3.85979784637906,6.74701043270258,6.48712899386209,2.70258443366253e-10,4.00520548706082e-09,12.9896710829859
"CAD",23.8365669032501,31.6933408575862,6.48584081947125,2.72347514029655e-10,4.03310065764644e-09,12.9822372978917
"NTN1",-30.7405983425486,17.0708296368435,-6.48554084503544,2.72836259461687e-10,4.03727281356698e-09,12.98050637752
"NUTF2",37.1497695809713,75.0786690252459,6.48521016905048,2.73376023062281e-10,4.04219300817563e-09,12.9785983764128
"HNRNPD",37.3796175431062,83.1664406673295,6.48434492691258,2.74793319281508e-10,4.06007129238428e-09,12.9736062954578
"CYP2C18",-24.913412499222,19.010958202249,-6.48354525408481,2.76109614868679e-10,4.07431584986652e-09,12.9689929951249
"RCC1L",14.1374597074063,30.4679334448276,6.48350548826424,2.76175232196254e-10,4.07431584986652e-09,12.9687635985845
"TMED2",84.8825287485378,191.266631498258,6.48328530593056,2.76538830434958e-10,4.07659622824866e-09,12.9674934561498
"ZPR1",8.11782889831865,15.5516945766546,6.48196879439549,2.78722664936129e-10,4.105685902001e-09,12.9598997554591
"TAPBP",136.716007686767,239.719890791466,6.48114352423942,2.80100238081646e-10,4.12286410815572e-09,12.955140186932
"CFAP157",1.67367450375356,2.04391827157207,6.48039553189603,2.81354581325277e-10,4.13820392125708e-09,12.9508267202168
"SREK1",5.33180234456101,11.0283450204277,6.47768316570826,2.85949435145235e-10,4.2026163026658e-09,12.9351885874607
"MSANTD3",7.94618970266893,15.3494046455386,6.47754595471616,2.86183820509024e-10,4.2028938639966e-09,12.9343976373414
"ANKRD53",-1.30088257633086,1.14043074844249,-6.47512313129459,2.90353675188409e-10,4.26092379774232e-09,12.9204335257759
"BCAP31",98.3022726082479,173.226269768152,6.47373725229729,2.92765591877117e-10,4.2913041021222e-09,12.9124477943605
"ZNF26",1.26240354153301,1.95328175486123,6.47355747072474,2.93079910695144e-10,4.2913041021222e-09,12.9114119546579
"MAPK10",-2.35736350605728,1.67526770469177,-6.47355513851229,2.9308399036183e-10,4.2913041021222e-09,12.9113985174016
"ORC4",3.76208431603414,8.44810003776703,6.47247500773232,2.94979425365021e-10,4.31581675385897e-09,12.9051756609246
"PRMT3",5.97058213057545,9.52863823785017,6.47068091324611,2.98154327739948e-10,4.35899839123854e-09,12.8948413480811
"UCK2",14.2812446431388,21.2711719062758,6.46967911531804,2.99941699871955e-10,4.38184492329793e-09,12.8890718059055
"SKA3",17.0211593165797,18.6511954386267,6.46796260740191,3.03028680019401e-10,4.42216734522712e-09,12.8791877766121
